Title,Title_and_tag,Tag,Link,Category,Author,Image
The LSAT Trainer: A Remarkable Self-Study Guide For The Self-Driven Student,"The LSAT Trainer: A Remarkable Self-Study Guide For The Self-Driven Student hard, technical, open, logical, lr, difficult, easy, certain, wrong, well,","hard, technical, open, logical, lr, difficult, easy, certain, wrong, well,",https://www.amazon.com/LSAT-Trainer-Remarkable-Self-Study-Self-Driven/dp/0989081532/ref=sr_1_3?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-3&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Mike Kim, ",https://m.media-amazon.com/images/I/61cc6p+agIL._AC_UY218_.jpg
Crying in H Mart: A Memoir,"Crying in H Mart: A Memoir interested, mental, happy, specific, neglectful, casual, high, personal, favorite, slow,","interested, mental, happy, specific, neglectful, casual, high, personal, favorite, slow,",https://www.amazon.com/Crying-H-Mart-Memoir/dp/B08FMVVQGF/ref=sr_1_4?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-4&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Michelle Zauner, ",https://m.media-amazon.com/images/I/81gcQTXsBoL._AC_UY218_.jpg
"Dopesick: Dealers, Doctors, and the Drug Company that Addicted America","Dopesick: Dealers, Doctors, and the Drug Company that Addicted America interested, incomplete, natural, revelatory, fellow, greedy, repetitious, boring, empathic, narrative,","interested, incomplete, natural, revelatory, fellow, greedy, repetitious, boring, empathic, narrative,",https://www.amazon.com/Dopesick-Dealers-Doctors-Company-Addicted/dp/0316551309/ref=sr_1_5?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-5&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Beth Macy, ",https://m.media-amazon.com/images/I/81f2zzwub+L._AC_UY218_.jpg
Just Mercy: A Story of Justice and Redemption,"Just Mercy: A Story of Justice and Redemption corrupt, good, sad, horrible, ill, aware, tired, able, dead, prejudiced,","corrupt, good, sad, horrible, ill, aware, tired, able, dead, prejudiced,",https://www.amazon.com/Just-Mercy-Story-Justice-Redemption/dp/081298496X/ref=sr_1_6?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-6&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Bryan Stevenson, ",https://m.media-amazon.com/images/I/91eRIvymqRL._AC_UY218_.jpg
People Love Dead Jews: Reports from a Haunted Present,"People Love Dead Jews: Reports from a Haunted Present dead, remarkable, jewish, insightful, chinese, provocative, great, sarcastic, caustic, frozen,","dead, remarkable, jewish, insightful, chinese, provocative, great, sarcastic, caustic, frozen,",https://www.amazon.com/People-Love-Dead-Jews-Reports/dp/0393531562/ref=sr_1_7?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-7&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Dara Horn, ",https://m.media-amazon.com/images/I/61KjYL7uFXS._AC_UY218_.jpg
Retirement Planning Guidebook: Navigating the Important Decisions for Retirement Success,"Retirement Planning Guidebook: Navigating the Important Decisions for Retirement Success solid, present, useful, previous, apparent,","solid, present, useful, previous, apparent,",https://www.amazon.com/Retirement-Planning-Guidebook-Navigating-Important/dp/194564009X/ref=sr_1_8?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-8&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Wade Pfau, ",https://m.media-amazon.com/images/I/61hwcyoYTVL._AC_UY218_.jpg
Getting to Yes: Negotiating Agreement Without Giving In,"Getting to Yes: Negotiating Agreement Without Giving In useful, principled, adversarial, real, great, good, non, personal, minor, haggling,","useful, principled, adversarial, real, great, good, non, personal, minor, haggling,",https://www.amazon.com/Getting-Yes-Negotiating-Agreement-Without/dp/0143118757/ref=sr_1_9?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-9&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Roger Fisher, ",https://m.media-amazon.com/images/I/61loIAdnWxL._AC_UY218_.jpg
"Robert's Rules of Order Newly Revised, 12th edition","Robert's Rules of Order Newly Revised, 12th edition subsequent, original, plain, detailed, short, able, small, public, numerous, official,","subsequent, original, plain, detailed, short, able, small, public, numerous, official,",https://www.amazon.com/Roberts-Rules-Order-Newly-Revised/dp/1541736699/ref=sr_1_10?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-10&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Henry M. Robert III, ",https://m.media-amazon.com/images/I/71G+tMnSiiL._AC_UY218_.jpg
The Color of Law: A Forgotten History of How Our Government Segregated America,"The Color of Law: A Forgotten History of How Our Government Segregated America personal, racist, prevalent, interesting, specific, systemic, black, new, honest, informative,","personal, racist, prevalent, interesting, specific, systemic, black, new, honest, informative,",https://www.amazon.com/The-Color-of-Law-audiobook/dp/B0747SW5PF/ref=sr_1_11?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-11&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Richard Rothstein, ",https://m.media-amazon.com/images/I/81rI8admBCL._AC_UY218_.jpg
"The Last Duel: A True Story of Crime, Scandal, and Trial by Combat","The Last Duel: A True Story of Crime, Scandal, and Trial by Combat subsequent, controversial, boring, wrong, wide, filtered, real, nice, direct, primary,","subsequent, controversial, boring, wrong, wide, filtered, real, nice, direct, primary,",https://www.amazon.com/Last-Duel-Scandal-Combat-Medieval/dp/0767914171/ref=sr_1_12?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-12&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Eric Jager, ",https://m.media-amazon.com/images/I/81adM-6U3DL._AC_UY218_.jpg
The Bluebook: A Uniform System of Citation,"The Bluebook: A Uniform System of Citation great, obvious, online, 20th, wrong, mere, digital, bent, thin, limited,","great, obvious, online, 20th, wrong, mere, digital, bent, thin, limited,",https://www.amazon.com/Bluebook-Uniform-System-Citation-21st/dp/0578666154/ref=sr_1_13?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-13&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Columbia Law Review, ",https://m.media-amazon.com/images/I/817CmbCqJEL._AC_UY218_.jpg
Becoming,"Becoming shallow, minded, wrong, real, silly, good, congratulatory, predictable, great, proud,","shallow, minded, wrong, real, silly, good, congratulatory, predictable, great, proud,",https://www.amazon.com/Becoming-Michelle-Obama-audiobook/dp/B07B3JQZCL/ref=sr_1_14?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-14&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Michelle Obama, ",https://m.media-amazon.com/images/I/81bFNmhKrTL._AC_UY218_.jpg
"Love More, Fight Less: Communication Skills Every Couple Needs: A Relationship Workbook for Couples","Love More, Fight Less: Communication Skills Every Couple Needs: A Relationship Workbook for Couples great, hard, blank, standalone, significant, short, lacking, disappointed, high, unhelpful,","great, hard, blank, standalone, significant, short, lacking, disappointed, high, unhelpful,",https://www.amazon.com/Love-More-Fight-Less-Communication/dp/0593196651/ref=sr_1_15?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-15&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Gina Senarighi PhD CPC, ",https://m.media-amazon.com/images/I/71PCCDMQDDL._AC_UY218_.jpg
Critical Race Theory: The Key Writings That Formed the Movement,"Critical Race Theory: The Key Writings That Formed the Movement biblical, critical, christian, social, human, american, affirmative, hard, sad, oppressed,","biblical, critical, christian, social, human, american, affirmative, hard, sad, oppressed,",https://www.amazon.com/Critical-Race-Theory-Writings-Movement/dp/1565842715/ref=sr_1_16?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-16&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Kimberle Crenshaw, ",https://m.media-amazon.com/images/I/718pOuQ-lwL._AC_UY218_.jpg
Big Shot Diary of a Wimpy Kid Book 16,"Big Shot Diary of a Wimpy Kid Book 16 entire, interested, entertaining, predictable, well, previous, funny, dull, redundant, excited,","entire, interested, entertaining, predictable, well, previous, funny, dull, redundant, excited,",https://www.amazon.com/Big-Shot-Diary-Wimpy-Book/dp/1419749153/ref=sr_1_1?qid=1636075705&s=books&sr=1-1,Children's Books,"Jeff Kinney, ",https://m.media-amazon.com/images/I/81z6xJd6mrS._AC_UY218_.jpg
Paint by Sticker Kids: Christmas: Create 10 Pictures One Sticker at a Time! Includes Glitter Stickers,"Paint by Sticker Kids: Christmas: Create 10 Pictures One Sticker at a Time! Includes Glitter Stickers detailed, stick, small, frustrating, old, easy, sadly, unusable, perfect, particular,","detailed, stick, small, frustrating, old, easy, sadly, unusable, perfect, particular,",https://www.amazon.com/Paint-Sticker-Kids-Workman-Publishing/dp/152350675X/ref=sr_1_2?qid=1636075705&s=books&sr=1-2,Children's Books,"Workman Publishing, ",https://m.media-amazon.com/images/I/81GXl0dweAL._AC_UY218_.jpg
The Christmas Pig,"The Christmas Pig alivened, cold, broken, teenage, rebellious, appropriate, childlike, twaddle, 4th, rich,","alivened, cold, broken, teenage, rebellious, appropriate, childlike, twaddle, 4th, rich,",https://www.amazon.com/Christmas-Pig-J-K-Rowling/dp/1338790234/ref=sr_1_3?qid=1636075705&s=books&sr=1-3,Children's Books,"Jim Field, J. K. Rowling, ",https://m.media-amazon.com/images/I/71bROORU+nL._AC_UY218_.jpg
Harry Potter Paperback Box Set (Books 1-7),"Harry Potter Paperback Box Set (Books 1-7) new, nice, azkaban, second, pirated, legal, detrimental, coarse, industrial, blurred,","new, nice, azkaban, second, pirated, legal, detrimental, coarse, industrial, blurred,",https://www.amazon.com/Harry-Potter-Paperback-Box-Books/dp/0545162076/ref=sr_1_4?qid=1636075705&s=books&sr=1-4,Children's Books,"J. K. Rowling, ",https://m.media-amazon.com/images/I/71fNalmuvbL._AC_UY218_.jpg
Harry Potter and the Chamber of Secrets (MinaLima Edition) (Illustrated edition) (2),"Harry Potter and the Chamber of Secrets (MinaLima Edition) (Illustrated edition) (2) excited, good,","excited, good,",https://www.amazon.com/Potter-Chamber-Secrets-MinaLima-Illustrated/dp/1338716530/ref=sr_1_5?qid=1636075705&s=books&sr=1-5,Children's Books,"Minalima, J. K. Rowling, ",https://m.media-amazon.com/images/I/71rCcl7ZEKL._AC_UY218_.jpg
How to Catch a Turkey,"How to Catch a Turkey old, ok, creative, fun, little, angry, young, grand, cheap, actual,","old, ok, creative, fun, little, angry, young, grand, cheap, actual,",https://www.amazon.com/How-Catch-Turkey-Adam-Wallace/dp/1492664359/ref=sr_1_6?qid=1636075705&s=books&sr=1-6,Children's Books,"Adam Wallace, Andy Elkerton, ",https://m.media-amazon.com/images/I/91DEviT3oUL._AC_UY218_.jpg
My First Library : Boxset of 10 Board Books for Kids,"My First Library : Boxset of 10 Board Books for Kids odd, easy, green, english, inaccurate, heavy, satisfied, bad, square, non,","odd, easy, green, english, inaccurate, heavy, satisfied, bad, square, non,",https://www.amazon.com/My-First-Library-Boxset-Board/dp/9387779262/ref=sr_1_7?qid=1636075705&s=books&sr=1-7,Children's Books,"Wonder House Books, ",https://m.media-amazon.com/images/I/71xBLRBYOiL._AC_UY218_.jpg
Little Blue Truck's Halloween,"Little Blue Truck's Halloween awesome, total, good, little, blue, open, mediocre, missing, disappointed, sweet,","awesome, total, good, little, blue, open, mediocre, missing, disappointed, sweet,",https://www.amazon.com/Little-Trucks-Halloween-Alice-Schertle/dp/0544772539/ref=sr_1_8?qid=1636075705&s=books&sr=1-8,Children's Books,"Jill McElmurry, Alice Schertle, ",https://m.media-amazon.com/images/I/51MB5SD5GIL._AC_UY218_.jpg
The Very Hungry Caterpillar,"The Very Hungry Caterpillar dull, dirty, young, sure, old, great, disappointed, famous, opaque, appropriate,","dull, dirty, young, sure, old, great, disappointed, famous, opaque, appropriate,",https://www.amazon.com/Very-Hungry-Caterpillar-Eric-Carle/dp/0399226907/ref=sr_1_9?qid=1636075705&s=books&sr=1-9,Children's Books,"Eric Carle, ",https://m.media-amazon.com/images/I/71KilybDOoL._AC_UY218_.jpg
If Animals Kissed Good Night,"If Animals Kissed Good Night strange, appropriate, cute, weird, traditional, little, uncomfortable, different, odd, eligible,","strange, appropriate, cute, weird, traditional, little, uncomfortable, different, odd, eligible,",https://www.amazon.com/If-Animals-Kissed-Good-Night/dp/0374300216/ref=sr_1_10?qid=1636075705&s=books&sr=1-10,Children's Books,"Ann Whitford Paul, ",https://m.media-amazon.com/images/I/81nzxODnaJL._AC_UY218_.jpg
"World of Eric Carle, Hear Bear Roar 30-Button Animal Sound Book - Great for First Words - PI Kids","World of Eric Carle, Hear Bear Roar 30-Button Animal Sound Book - Great for First Words - PI Kids unfathomable, supervised, disappointing, poor, great, able, total, available, cool, previous,","unfathomable, supervised, disappointing, poor, great, able, total, available, cool, previous,",https://www.amazon.com/World-Carle-Animal-Sound-sound/dp/1450874770/ref=sr_1_11?qid=1636075705&s=books&sr=1-11,Children's Books,"Eric Carle, Editors of Phoenix International Publications, ",https://m.media-amazon.com/images/I/91qWG6zFVIL._AC_UY218_.jpg
Dog Man: The Supa Epic Collection: From the Creator of Captain Underpants (Dog Man #1-6 Box Set),"Dog Man: The Supa Epic Collection: From the Creator of Captain Underpants (Dog Man #1-6 Box Set) comic, easy, fifth, geared, small, cute, upset, scatological, weird, old,","comic, easy, fifth, geared, small, cute, upset, scatological, weird, old,",https://www.amazon.com/Dog-Man-Collection-Creator-Underpants/dp/1338603345/ref=sr_1_13?qid=1636075705&s=books&sr=1-13,Children's Books,"Dav Pilkey, ",https://m.media-amazon.com/images/I/718nyuJLWYL._AC_UY218_.jpg
I Love You to the Moon and Back,"I Love You to the Moon and Back bad, open, favorite, tho, poor, little, understandable, bent, cute, damaged,","bad, open, favorite, tho, poor, little, understandable, bent, cute, damaged,",https://www.amazon.com/I-Love-You-Moon-Back/dp/1589255518/ref=sr_1_14?qid=1636075705&s=books&sr=1-14,Children's Books,"Amelia Hepworth, ",https://m.media-amazon.com/images/I/81eB+7+CkUL._AC_UY218_.jpg
Percy Jackson and the Olympians 5 Book Paperback Boxed Set (new covers w/poster) (Percy Jackson & the Olympians),"Percy Jackson and the Olympians 5 Book Paperback Boxed Set (new covers w/poster) (Percy Jackson & the Olympians) giant, clean, rough, able, mythological, different, nice, good, old, imaginable,","giant, clean, rough, able, mythological, different, nice, good, old, imaginable,",https://www.amazon.com/Jackson-Olympians-Paperback-covers-poster/dp/1484707230/ref=sr_1_15?qid=1636075705&s=books&sr=1-15,Children's Books,"Rick Riordan, ",https://m.media-amazon.com/images/I/81x1ZJ1IkoS._AC_UY218_.jpg
"My First Learn to Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!","My First Learn to Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More! blue, interested, good, old, entire, perfect, simple, wrong, single, disappointed,","blue, interested, good, old, entire, perfect, simple, wrong, single, disappointed,",https://www.amazon.com/My-First-Learn-Write-Workbook/dp/1641526270/ref=sr_1_16?qid=1636075705&s=books&sr=1-16,Children's Books,"Crystal Radke, ",https://m.media-amazon.com/images/I/81Ekpv7AwKL._AC_UY218_.jpg
The Book of Hope: A Survival Guide for Trying Times (Global Icons Series),"The Book of Hope: A Survival Guide for Trying Times (Global Icons Series) scientific, objective, great, previous, repetitive, boring, excited, hot, crazy, political,","scientific, objective, great, previous, repetitive, boring, excited, hot, crazy, political,",https://www.amazon.com/Book-Hope-Survival-Trying-Global/dp/1250784093/ref=sr_1_17?qid=1639355508&s=books&sr=1-17,Biographies,"Jane Goodall, ",https://m.media-amazon.com/images/I/81yPC1ukIaL._AC_UY218_.jpg
