Title,Tag,Title_and_tag,Link,Category,Author,Image
Berserk Deluxe Volume 8,"amazing, fragile, different, glad, deluxe, incredible, terrible, oversized, disappointing, tight,","Berserk Deluxe Volume 8 amazing, fragile, different, glad, deluxe, incredible, terrible, oversized, disappointing, tight,",https://www.amazon.com/Berserk-Deluxe-8-Kentaro-Mira/dp/1506717918/ref=sr_1_15?qid=1636073928&s=books&sr=1-15,Comics & Graphic Novels,"Kentaro Mira, ",https://m.media-amazon.com/images/I/91CV8GppfYL._AC_UY218_.jpg
"Sapiens: A Graphic History, Volume 2: The Pillars of Civilization (Sapiens: A Graphic History, 2)","compatible, excellent, orederd, avid, long, swift, fast, related, native, available,","Sapiens: A Graphic History, Volume 2: The Pillars of Civilization (Sapiens: A Graphic History, 2) compatible, excellent, orederd, avid, long, swift, fast, related, native, available,",https://www.amazon.com/Sapiens-Graphic-History-Pillars-Civilization/dp/0063212234/ref=sr_1_16?qid=1636073928&s=books&sr=1-16,Comics & Graphic Novels,"Yuval Noah Harari, ",https://m.media-amazon.com/images/I/81wN3RhexHS._AC_UY218_.jpg
"The Pioneer Woman Cooks―Super Easy!: 120 Shortcut Recipes for Dinners, Desserts, and More","late, hot, everyday, digestive, great, wonderful, cool, social, instant, weird,","The Pioneer Woman Cooks―Super Easy!: 120 Shortcut Recipes for Dinners, Desserts, and More late, hot, everyday, digestive, great, wonderful, cool, social, instant, weird,",https://www.amazon.com/Pioneer-Woman-Cooks_Super-Easy-Shortcut/dp/0062962760/ref=sr_1_1?qid=1636074047&s=books&sr=1-1,"Cookbooks, Food & Wine","Ree Drummond, ",https://m.media-amazon.com/images/I/815lWq3j-tS._AC_UY218_.jpg
Taste: My Life Through Food,"delicious, italian, satisfying, unnecessary, gruesome, past, witty, bad,","Taste: My Life Through Food delicious, italian, satisfying, unnecessary, gruesome, past, witty, bad,",https://www.amazon.com/Taste-My-Life-Through-Food/dp/1982168013/ref=sr_1_2?qid=1636074047&s=books&sr=1-2,"Cookbooks, Food & Wine","Stanley Tucci, ",https://m.media-amazon.com/images/I/71xPLm2FenL._AC_UY218_.jpg
Cravings: All Together: Recipes to Love: A Cookbook,"classic, well, indulgent, previous, disappointed, beautiful, excited, asian, complex, quick,","Cravings: All Together: Recipes to Love: A Cookbook classic, well, indulgent, previous, disappointed, beautiful, excited, asian, complex, quick,",https://www.amazon.com/Cravings-Together-Recipes-Love-Cookbook/dp/0593135423/ref=sr_1_3?qid=1636074047&s=books&sr=1-3,"Cookbooks, Food & Wine","Chrissy Teigen, ",https://m.media-amazon.com/images/I/91YV+p6-f0L._AC_UY218_.jpg
Joshua Weissman: An Unapologetic Cookbook. #1 NEW YORK TIMES BESTSELLER,"perfect, big, good, fermented, hot, new, well, massive, possible, lazy,","Joshua Weissman: An Unapologetic Cookbook. #1 NEW YORK TIMES BESTSELLER perfect, big, good, fermented, hot, new, well, massive, possible, lazy,",https://www.amazon.com/Joshua-Weissman-Unapologetic-Cookbook/dp/1615649980/ref=sr_1_4?qid=1636074047&s=books&sr=1-4,"Cookbooks, Food & Wine","Joshua Weissman, ",https://m.media-amazon.com/images/I/91m4x8jBBzS._AC_UY218_.jpg
Beautiful Boards: 50 Amazing Snack Boards for Any Occasion,"informative, interesting, standard, small, beautiful, different, savory, certain, inspiring, appealing,","Beautiful Boards: 50 Amazing Snack Boards for Any Occasion informative, interesting, standard, small, beautiful, different, savory, certain, inspiring, appealing,",https://www.amazon.com/Beautiful-Boards-Amazing-Snack-Occasion/dp/1631066471/ref=sr_1_5?qid=1636074047&s=books&sr=1-5,"Cookbooks, Food & Wine","Maegan Brown, ",https://m.media-amazon.com/images/I/A1ZJztFsOvL._AC_UY218_.jpg
"Maid: Hard Work, Low Pay, and a Mother's Will to Survive","upper, middle, high, good, bad, real, basic, organic, single, terrible,","Maid: Hard Work, Low Pay, and a Mother's Will to Survive upper, middle, high, good, bad, real, basic, organic, single, terrible,",https://www.amazon.com/Maid-Hard-Work-Mothers-Survive/dp/0316505099/ref=sr_1_6?qid=1636074047&s=books&sr=1-6,"Cookbooks, Food & Wine","Stephanie Land, ",https://m.media-amazon.com/images/I/71GB-yyM8jL._AC_UY218_.jpg
Gastro Obscura: A Food Adventurer's Guide (Atlas Obscura),"unusual, beautiful, interesting, foodie, able, fabulous, wacky, ridiculous, disappointed, interested,","Gastro Obscura: A Food Adventurer's Guide (Atlas Obscura) unusual, beautiful, interesting, foodie, able, fabulous, wacky, ridiculous, disappointed, interested,",https://www.amazon.com/Gastro-Obscura-Adventurers-Guide-Atlas/dp/1523502193/ref=sr_1_7?qid=1636074047&s=books&sr=1-7,"Cookbooks, Food & Wine","Cecily Wong, Dylan Thuras, ",https://m.media-amazon.com/images/I/91a8I2CEO+L._AC_UY218_.jpg
The Korean Vegan Cookbook: Reflections and Recipes from Omma's Kitchen,"new, korean, able, impossible, disappointed, intact, bent, shabby,","The Korean Vegan Cookbook: Reflections and Recipes from Omma's Kitchen new, korean, able, impossible, disappointed, intact, bent, shabby,",https://www.amazon.com/Korean-Vegan-Cookbook-Reflections-Recipes/dp/0593084276/ref=sr_1_8?qid=1636074047&s=books&sr=1-8,"Cookbooks, Food & Wine","Joanne Lee Molinaro, ",https://m.media-amazon.com/images/I/81sphJyaRYL._AC_UY218_.jpg
"Cooking at Home: Or, How I Learned to Stop Worrying About Recipes (And Love My Microwave): A Cookbook","casual, disappointed, nice, new, flashy, small, experienced, difficult, white, narrow,","Cooking at Home: Or, How I Learned to Stop Worrying About Recipes (And Love My Microwave): A Cookbook casual, disappointed, nice, new, flashy, small, experienced, difficult, white, narrow,",https://www.amazon.com/Cooking-Home-Worrying-Microwave-Cookbook/dp/1524759244/ref=sr_1_9?qid=1636074047&s=books&sr=1-9,"Cookbooks, Food & Wine","Priya Krishna, David Chang, ",https://m.media-amazon.com/images/I/81jv-usV2rL._AC_UY218_.jpg
Air Fryer Cookbook: 600 Effortless Air Fryer Recipes for Beginners and Advanced Users,"numerous, successful, proof, incorrect, main, italian, true, misleading, logical, alphabetical,","Air Fryer Cookbook: 600 Effortless Air Fryer Recipes for Beginners and Advanced Users numerous, successful, proof, incorrect, main, italian, true, misleading, logical, alphabetical,",https://www.amazon.com/Air-Fryer-Cookbook-Effortless-Beginners/dp/1674844468/ref=sr_1_12?qid=1636074047&s=books&sr=1-12,"Cookbooks, Food & Wine","Jenson William, ",https://m.media-amazon.com/images/I/71me4qIaCAL._AC_UY218_.jpg
"Half Baked Harvest Super Simple: More Than 125 Recipes for Instant, Overnight, Meal-Prepped, and Easy Comfort Foods: A Cookbook","heavy, local, large, rich, vegetarian, aesthetic, bland, gorgeous, buttery, huge,","Half Baked Harvest Super Simple: More Than 125 Recipes for Instant, Overnight, Meal-Prepped, and Easy Comfort Foods: A Cookbook heavy, local, large, rich, vegetarian, aesthetic, bland, gorgeous, buttery, huge,",https://www.amazon.com/Half-Baked-Harvest-Super-Simple/dp/0525577076/ref=sr_1_13?qid=1636074047&s=books&sr=1-13,"Cookbooks, Food & Wine","Tieghan Gerard, ",https://m.media-amazon.com/images/I/71iFEI2yj4L._AC_UY218_.jpg
"From Crook to Cook: Platinum Recipes from Tha Boss Dogg's Kitchen (Snoop Dogg Cookbook, Celebrity Cookbook with Soul Food Recipes) (Snoop Dog x Chronicle Books)","fluff, anecdotal, new, upset, 3pg, disappointing, excited, disappointed, small, likely,","From Crook to Cook: Platinum Recipes from Tha Boss Dogg's Kitchen (Snoop Dogg Cookbook, Celebrity Cookbook with Soul Food Recipes) (Snoop Dog x Chronicle Books) fluff, anecdotal, new, upset, 3pg, disappointing, excited, disappointed, small, likely,",https://www.amazon.com/Crook-Cook-Platinum-Recipes-Kitchen/dp/1452179611/ref=sr_1_15?qid=1636074047&s=books&sr=1-15,"Cookbooks, Food & Wine","Snoop Dogg, ",https://m.media-amazon.com/images/I/91vD4ftg5XL._AC_UY218_.jpg
Immune: A Journey into the Mysterious System That Keeps You Alive,"great, thoughtful, interesting, bright, glossy, colorful, dull, old, regular, short,","Immune: A Journey into the Mysterious System That Keeps You Alive great, thoughtful, interesting, bright, glossy, colorful, dull, old, regular, short,",https://www.amazon.com/Immune-Journey-Mysterious-System-Keeps/dp/0593241312/ref=sr_1_2?qid=1636074194&s=books&sr=1-2,Science & Math,"Philipp Dettmer, ",https://m.media-amazon.com/images/I/81gbU+o1A5L._AC_UY218_.jpg
"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma","sexual, individual, vietnamese, clinical, central, interested, concerned, poor, real, psychological,","The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma sexual, individual, vietnamese, clinical, central, interested, concerned, poor, real, psychological,",https://www.amazon.com/Body-Keeps-Score-Healing-Trauma/dp/0143127748/ref=sr_1_3?qid=1636074194&s=books&sr=1-3,Science & Math,"Bessel van der Kolk M.D., ",https://m.media-amazon.com/images/I/61NdJMwAThS._AC_UY218_.jpg
Plandemic: Fear Is the Virus. Truth Is the Cure.,"big,","Plandemic: Fear Is the Virus. Truth Is the Cure. big,",https://www.amazon.com/Plandemic-Fear-Virus-Truth-Cure/dp/1510765549/ref=sr_1_4?qid=1636074194&s=books&sr=1-4,Science & Math,"Mikki Willis, ",https://m.media-amazon.com/images/I/71MFYGSqImL._AC_UY218_.jpg
Sapiens: A Brief History of Humankind,"inter, subjective, important, physical, social, early, identical, mathematical, critical, wrong,","Sapiens: A Brief History of Humankind inter, subjective, important, physical, social, early, identical, mathematical, critical, wrong,",https://www.amazon.com/Sapiens-Humankind-Yuval-Noah-Harari/dp/0062316117/ref=sr_1_5?qid=1636074194&s=books&sr=1-5,Science & Math,"Yuval Harari, ",https://m.media-amazon.com/images/I/71N3-FFSDxL._AC_UY218_.jpg
The Book of Hope: A Survival Guide for Trying Times (Global Icons Series),"human, previous, constant, repetitive, boring, great, excited, hot, little, crazy,","The Book of Hope: A Survival Guide for Trying Times (Global Icons Series) human, previous, constant, repetitive, boring, great, excited, hot, little, crazy,",https://www.amazon.com/Book-Hope-Survival-Trying-Global/dp/1250784093/ref=sr_1_6?qid=1636074194&s=books&sr=1-6,Science & Math,"Jane Goodall, Douglas Abrams, ",https://m.media-amazon.com/images/I/810lYWL3EpS._AC_UY218_.jpg
Attached: The New Science of Adult Attachment and How It Can Help YouFind - and Keep - Love,"familiar, hopeful, abusive, unconscious, safe, important, intimate, anxious, non, problematic,","Attached: The New Science of Adult Attachment and How It Can Help YouFind - and Keep - Love familiar, hopeful, abusive, unconscious, safe, important, intimate, anxious, non, problematic,",https://www.amazon.com/Attached-Science-Adult-Attachment-YouFind/dp/1585429139/ref=sr_1_8?qid=1636074194&s=books&sr=1-8,Science & Math,"Amir Levine, ",https://m.media-amazon.com/images/I/71+hA-t71zL._AC_UY218_.jpg
Where the Deer and the Antelope Play: The Pastoral Observations of One Ignorant American Who Loves to Walk Outside,"liberal, global, social, crazy, emotional, negative, political, long, minded, positive,","Where the Deer and the Antelope Play: The Pastoral Observations of One Ignorant American Who Loves to Walk Outside liberal, global, social, crazy, emotional, negative, political, long, minded, positive,",https://www.amazon.com/Where-Deer-Antelope-Play-Observations/dp/1101984694/ref=sr_1_10?qid=1636074194&s=books&sr=1-10,Science & Math,"Nick Offerman, ",https://m.media-amazon.com/images/I/814i+bMiprL._AC_UY218_.jpg
Crystals for Beginners: The Guide to Get Started with the Healing Power of Crystals,"basic, good, misleading, inexperienced, dangerous, sure, surprised, wrong, entire, illegible,","Crystals for Beginners: The Guide to Get Started with the Healing Power of Crystals basic, good, misleading, inexperienced, dangerous, sure, surprised, wrong, entire, illegible,",https://www.amazon.com/Crystals-Beginners-Guide-Started-Healing/dp/1623159911/ref=sr_1_11?qid=1636074194&s=books&sr=1-11,Science & Math,"Karen Frazier, ",https://m.media-amazon.com/images/I/81CMKSCOz7L._AC_UY218_.jpg
COVID-19 and the Global Predators: We Are the Prey,"political, 78th, annual, medical, scientific, disappointed, strong, able,","COVID-19 and the Global Predators: We Are the Prey political, 78th, annual, medical, scientific, disappointed, strong, able,",https://www.amazon.com/COVID-19-Global-Predators-are-Prey/dp/0982456069/ref=sr_1_12?qid=1636074194&s=books&sr=1-12,Science & Math,"Peter Roger Breggin, ",https://m.media-amazon.com/images/I/611Ty2SxV6L._AC_UY218_.jpg
"Peak Mind: Find Your Focus, Own Your Attention, Invest 12 Minutes a Day","little, worth, total, helpful, coherent,","Peak Mind: Find Your Focus, Own Your Attention, Invest 12 Minutes a Day little, worth, total, helpful, coherent,",https://www.amazon.com/Peak-Mind-Attention-Invest-Minutes/dp/B08V5KFRM5/ref=sr_1_13?qid=1636074194&s=books&sr=1-13,Science & Math,"Amishi P. Jha, ",https://m.media-amazon.com/images/I/716nrtK5LPL._AC_UY218_.jpg
"The Truth About COVID-19: Exposing The Great Reset, Lockdowns, Vaccine Passports, and the New Normal","good, fine, lethal, long, large, clinical, detailed, successful, multi, dangerous,","The Truth About COVID-19: Exposing The Great Reset, Lockdowns, Vaccine Passports, and the New Normal good, fine, lethal, long, large, clinical, detailed, successful, multi, dangerous,",https://www.amazon.com/Truth-About-COVID-19-Lockdowns-Passports/dp/1645020886/ref=sr_1_14?qid=1636074194&s=books&sr=1-14,Science & Math,"Doctor Joseph Mercola, Ronnie Cummins, ",https://m.media-amazon.com/images/I/61UgmTGY6SL._AC_UY218_.jpg
"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge and the Teachings of Plants","obvious, interesting, true, strong, 1st, ecological, competent, important, great, traditional,","Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge and the Teachings of Plants obvious, interesting, true, strong, 1st, ecological, competent, important, great, traditional,",https://www.amazon.com/Braiding-Sweetgrass-Indigenous-Scientific-Knowledge/dp/1571313567/ref=sr_1_15?qid=1636074194&s=books&sr=1-15,Science & Math,"Robin Wall Kimmerer, ",https://m.media-amazon.com/images/I/51-9XtnmQfS._AC_UY218_.jpg
Think Again: The Power of Knowing What You Don't Know,"interesting, appropriate, helpful, new, shallow, righteous, laden, trump, old, global,","Think Again: The Power of Knowing What You Don't Know interesting, appropriate, helpful, new, shallow, righteous, laden, trump, old, global,",https://www.amazon.com/Think-Again-Power-Knowing-What/dp/1984878107/ref=sr_1_16?qid=1636074194&s=books&sr=1-16,Science & Math,"Adam Grant, ",https://m.media-amazon.com/images/I/71tHmRxhU5S._AC_UY218_.jpg
Immune: A Journey into the Mysterious System That Keeps You Alive,"great, thoughtful, interesting, bright, glossy, colorful, dull, old, regular, short,","Immune: A Journey into the Mysterious System That Keeps You Alive great, thoughtful, interesting, bright, glossy, colorful, dull, old, regular, short,",https://www.amazon.com/Immune-Journey-Mysterious-System-Keeps/dp/0593241312/ref=sr_1_1?qid=1636074296&s=books&sr=1-1,"Health, Fitness & Dieting","Philipp Dettmer, ",https://m.media-amazon.com/images/I/81gbU+o1A5L._AC_UY218_.jpg
Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,"new, right, human, bad, great, incongruent, useful, easy, good, strange,","Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones new, right, human, bad, great, incongruent, useful, easy, good, strange,",https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299/ref=sr_1_2?qid=1636074296&s=books&sr=1-2,"Health, Fitness & Dieting","James Clear, ",https://m.media-amazon.com/images/I/81iAADNy2NL._AC_UY218_.jpg
"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma","sexual, individual, vietnamese, clinical, central, interested, concerned, poor, real, psychological,","The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma sexual, individual, vietnamese, clinical, central, interested, concerned, poor, real, psychological,",https://www.amazon.com/Body-Keeps-Score-Healing-Trauma/dp/0143127748/ref=sr_1_3?qid=1636074296&s=books&sr=1-3,"Health, Fitness & Dieting","Bessel van der Kolk M.D., ",https://m.media-amazon.com/images/I/61NdJMwAThS._AC_UY218_.jpg
"The Boy, the Mole, the Fox and the Horse","good, high, cute, old, simplistic, directionless, petty, glad, thoughtful, astounding,","The Boy, the Mole, the Fox and the Horse good, high, cute, old, simplistic, directionless, petty, glad, thoughtful, astounding,",https://www.amazon.com/Boy-Mole-Fox-Horse/dp/0062976583/ref=sr_1_4?qid=1636074296&s=books&sr=1-4,"Health, Fitness & Dieting","Charlie Mackesy, ",https://m.media-amazon.com/images/I/71eJk7GtUOL._AC_UY218_.jpg
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),"real, human, free, sorry, mental, religious, wild, multiple, fake, sick,","The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book) real, human, free, sorry, mental, religious, wild, multiple, fake, sick,",https://www.amazon.com/Four-Agreements-Practical-Personal-Freedom/dp/1878424319/ref=sr_1_5?qid=1636074296&s=books&sr=1-5,"Health, Fitness & Dieting","Don Miguel Ruiz, ",https://m.media-amazon.com/images/I/91lk9FG9xQL._AC_UY218_.jpg
The 48 Laws of Power,"smart, old, hungry, different, white, narcissistic, high, good, bad, human,","The 48 Laws of Power smart, old, hungry, different, white, narcissistic, high, good, bad, human,",https://www.amazon.com/48-Laws-Power-Robert-Greene/dp/0140280197/ref=sr_1_6?qid=1636074296&s=books&sr=1-6,"Health, Fitness & Dieting","Robert Greene, ",https://m.media-amazon.com/images/I/71951W96oWL._AC_UY218_.jpg
